minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
26,0.8440000152587891,0.3890000152587891,Nadiem Amiri,RightFoot,BlockedShot,VfB Stuttgart,Mainz 05,,0.044747620820999146
26,0.8919999694824219,0.5579999923706055,Philipp Mwene,LeftFoot,MissedShots,VfB Stuttgart,Mainz 05,Stefan Bell,0.07333694398403168
40,0.885,0.5,Nadiem Amiri,RightFoot,Goal,VfB Stuttgart,Mainz 05,,0.75777667760849
54,0.9180000305175782,0.3160000038146973,Danny da Costa,RightFoot,SavedShot,VfB Stuttgart,Mainz 05,,0.0637718215584755
90,0.9219999694824219,0.6359999847412109,Nikolas Veratschnig,Head,MissedShots,VfB Stuttgart,Mainz 05,Paul Nebel,0.09324879944324493
93,0.914000015258789,0.5740000152587891,Armindo Sieb,Head,MissedShots,VfB Stuttgart,Mainz 05,Danny da Costa,0.03523275628685951
93,0.975999984741211,0.3079999923706055,Danny da Costa,RightFoot,BlockedShot,VfB Stuttgart,Mainz 05,Armindo Sieb,0.04747508466243744
96,0.8919999694824219,0.64,Armindo Sieb,LeftFoot,BlockedShot,VfB Stuttgart,Mainz 05,,0.057009272277355194
97,0.7580000305175781,0.6969999694824218,Nadiem Amiri,RightFoot,MissedShots,VfB Stuttgart,Mainz 05,,0.014418533071875572
4,0.8159999847412109,0.4620000076293945,Nadiem Amiri,LeftFoot,BlockedShot,Mainz 05,Werder Bremen,Paul Nebel,0.05858226493000984
5,0.9119999694824219,0.45,Jae-Sung Lee,Head,SavedShot,Mainz 05,Werder Bremen,Philipp Mwene,0.1067284643650055
18,0.8919999694824219,0.43599998474121093,Silvan Widmer,RightFoot,MissedShots,Mainz 05,Werder Bremen,Paul Nebel,0.0773094892501831
22,0.6809999847412109,0.7480000305175781,Nadiem Amiri,RightFoot,BlockedShot,Mainz 05,Werder Bremen,Dominik Kohr,0.009997250512242317
23,0.8719999694824219,0.610999984741211,Philipp Mwene,RightFoot,ShotOnPost,Mainz 05,Werder Bremen,Nadiem Amiri,0.0889657661318779
35,0.9059999847412109,0.47,Silvan Widmer,LeftFoot,SavedShot,Mainz 05,Werder Bremen,,0.4833860397338867
35,0.9369999694824219,0.4490000152587891,Silvan Widmer,RightFoot,Goal,Mainz 05,Werder Bremen,Benedict Hollerbach,0.5552244782447815
39,0.9969999694824219,0.5940000152587891,Jae-Sung Lee,LeftFoot,MissedShots,Mainz 05,Werder Bremen,Philipp Mwene,0.04905538260936737
46,0.9740000152587891,0.44,Lennard Maloney,Head,BlockedShot,Mainz 05,Werder Bremen,Nadiem Amiri,0.4459839165210724
56,0.7809999847412109,0.7030000305175781,Benedict Hollerbach,RightFoot,SavedShot,Mainz 05,Werder Bremen,Jae-Sung Lee,0.02638142555952072
74,0.85,0.685,Paul Nebel,RightFoot,MissedShots,Eintracht Frankfurt,Mainz 05,,0.04693601280450821
75,0.7909999847412109,0.35200000762939454,Paul Nebel,RightFoot,BlockedShot,Eintracht Frankfurt,Mainz 05,Nadiem Amiri,0.028808195143938065
88,0.8190000152587891,0.4520000076293945,Sota Kawasaki,RightFoot,BlockedShot,Eintracht Frankfurt,Mainz 05,Jae-Sung Lee,0.04572444409132004
7,0.15300000190734864,0.42900001525878906,Andreas Hanche-Olsen,Head,OwnGoal,Mainz 05,Hoffenheim,,0
